Name,Net cash flow / Change in cash,Average Payables,Average Receivables,Current Ratio,SG&A to Revenue,Days Payable Outstanding,Days Inventory Outstanding,EBIT per Revenue,Debt to Assets,Debt to Equity,Payout Ratio,Return on Equity,R&D to Revenue,Price-to-Earnings Ratio,Dividend Yield,cluster
"Summit Hotel Properties, Inc.",0.016597313181056568,-0.08400555806108656,-0.17092658481456113,-0.4829759268850391,-0.06028511878016205,-0.0745081860244054,-0.03248814764656793,0.05090330561486079,0.3123269720291416,0.0006517907022302763,0.14475091050719066,-0.015926539516414578,-0.04934991653516031,-0.09923175984986614,0.4524138033858705,6
Tronox Holdings plc,-0.007961088200687508,-0.07367836438932987,-0.1151089645921679,1.046375891848644,-0.05755410477536951,-0.06842427792443767,-0.02273440671934444,0.04975589894902408,0.8144701925969461,0.27994655059691304,-0.6317772062520689,-0.015927026117834534,-0.04934991653516031,-0.231416720084706,-0.00039803152574737654,1
Orion Engineered Carbons S.A.,0.011084123440854935,-0.07028259313432479,-0.12071464316100965,-0.12461223659959765,-0.057549089138997075,-0.0655039024677776,-0.023238924108631792,0.04989895058703075,0.526582793305068,0.2566671160786925,0.01714700464899248,-0.015922678733092974,-0.04918036600300731,-0.13181887038522885,0.1179201885985064,1
Athene Holding Ltd.,-0.4769074193785686,0.034874369134427666,-0.17374120506537008,0.24084547532981485,-0.06123558187273907,-0.0612532895055438,-0.034094370282855176,0.050409556779211856,-0.5396668337018891,-0.049472792095946884,-0.05784659519570565,-0.01592625407354929,-0.04934991653516031,-0.1625121871120162,-0.20589809805734602,5
"Cornerstone OnDemand, Inc.",-0.0502496125224427,-0.08341120102679966,-0.14831317504507874,-0.2407692359362865,-0.046532243846936765,-0.07329748333407805,-0.018909629137867458,0.04868376834470349,0.2682687327245145,0.3170358191513659,-0.05784659519570565,-0.01592988335596441,-0.047469088538951584,-0.231416720084706,-0.20589809805734602,1
AmerisourceBergen Corporation,0.03229636442072583,1.809603335825162,1.7913524229059032,-0.3318477127889071,-0.06086944041755109,-0.060133980378473624,-0.029702783041158663,0.04881429151491371,-0.3065001699847074,0.057944334976356676,-0.019584554458614768,-0.0159237912859931,-0.04934991653516031,-0.11877571195436318,-0.060001946926687214,0
Equifax Inc.,-0.020248161262491102,-0.07411344548561749,-0.09066522899023913,-0.302279149161403,-0.05231778040254412,-0.07049234551824513,-0.025132587714143104,0.049974310945009454,0.1855840918377486,0.0037425630817680224,0.06210490251507428,-0.015926426575438354,-0.04934991653516031,0.1140999555777804,-0.05644350421618336,1
"EnLink Midstream, LLC",0.03593895675882183,-0.07748532398184642,-0.031714829072608745,-0.3537503525129842,-0.0607791589628472,-0.07405310477249863,-0.027042413735134246,0.048963533263848766,0.2779253331200492,0.12903940649622025,-2.954857009604542,-0.015927011508554027,-0.04934991653516031,-0.231416720084706,0.7877970288508602,9
Tata Motors Limited,-0.0011915273412012855,0.7043402702751205,0.30108388763601834,-0.4987275752866046,-0.058602372777209075,-0.048725401532018785,-0.02959636112530863,0.0492199678258114,0.1189937849435405,0.029053285357698876,-0.05784659519570565,-0.015926566487393976,-0.04934991653516031,-0.06976709959400809,-0.20589809805734602,1
"Omega Healthcare Investors, Inc.",-0.011708028043680228,-0.08448287828047209,-0.11677148404335302,0.03833805351923445,-0.05942995277866135,-0.07541706461634984,-0.0084117384557121,0.053871082101382986,0.5076719508638123,0.038099091990955916,0.3002861061034651,-0.01592650973595816,-0.04934991653516031,-0.0011212311415140107,0.462199520839756,6
"Sun Communities, Inc.",0.02653934586654208,-0.08018739513034061,-0.14432754623337712,-0.11826021370627718,-0.0594224293241027,-0.07004884567544374,-0.024834109868933918,0.05069099751549088,0.3594028989573732,0.01355558271703798,0.363418473319665,-0.015926774950588897,-0.04934991653516031,0.4969548547305087,0.04230328100029911,1
SVB Financial Group,0.214769587162656,-0.08448287828047209,-0.17374120506537008,-0.48608741899774605,-0.05075039403615721,-0.07541706461634984,-0.034094370282855176,0.053575923594807236,-0.5086852407662152,-0.039257898983432064,-0.05784659519570565,-0.015925899517549302,-0.04934991653516031,-0.1358041515999575,-0.20589809805734602,2
MPLX LP,0.03525977181570706,-0.050655323044110766,-0.07529358268943527,-0.385509180112896,-0.06009954023438184,-0.071457559018734,-0.02789541423299377,0.05215810271569074,0.36121351153153597,0.01628832236230304,0.1501075962103833,-0.015926387804655467,-0.04934991653516031,-0.1091848010662516,0.5253618789511997,6
Ecopetrol S.A.,-0.14079644333620794,0.10083021571435996,0.2864251559908685,-0.5013193876539536,-0.060631197689860285,-0.06290348308936683,-0.02559051091338972,0.05188016449260065,0.0588412116463556,-0.007780245529416432,-0.05782746417533712,-0.01592580905238924,-0.04934991653516031,-0.14537566264905438,-0.20589809805734602,1
"Five Below, Inc.",0.025868805095430585,-0.07997939010955711,-0.17374120506537008,0.030640974644568837,-0.05523186513493066,-0.06995257848754037,-0.034094370282855176,0.04988381066237825,-0.55555998851954,-0.05821902031889412,-0.05784659519570565,-0.015925713530170544,-0.04934991653516031,0.0762194603969853,-0.20589809805734602,2
LPL Financial Holdings Inc.,-0.005039358063579236,0.03861008419742711,-0.028490419457376258,0.008201120758496027,-0.04122319274671103,-0.04351298136609184,-0.023686006881142214,0.050025252345555264,0.35397106123488503,0.1275561280256619,-0.019584554458614768,-0.01592443353243999,-0.04934991653516031,-0.11833875367560408,-0.060001946926687214,1
SEI Investments Company,0.01775131014349431,-0.08389595388158011,-0.1096932545291106,0.2336054360876833,-0.04454855966163749,-0.07477403438816901,-0.019436988217098116,0.05226287289515205,-0.55555998851954,-0.05821902031889412,-0.020541105477042042,-0.01592518478659528,-0.04934991653516031,-0.09928164515018957,-0.08491104590021434,5
Six Flags Entertainment Corporation,0.004422305634866912,-0.08223847618851443,-0.15658459337862546,-0.3814936961634818,-0.05897102205058327,-0.07326706248346405,-0.028926451327448182,0.051790580865082834,1.1279073471020102,-0.2975602497849424,0.12638513095338694,-0.01592938045957773,-0.04934991653516031,-0.0747362297873381,0.29940076683420386,4
Veeva Systems Inc.,0.046305788754182765,-0.0840252817374516,-0.1354864406889071,0.10218959774322066,-0.05436416004249887,-0.07445536222178886,-0.011626809004613155,0.0509727914893684,-0.55555998851954,-0.05821902031889412,-0.05784659519570565,-0.01592603156296927,-0.04683688849270674,0.3062701418478492,-0.20589809805734602,5
"FormFactor, Inc.",0.016989696845919697,-0.0817617360772573,-0.15766524465730053,0.09999933377081296,-0.05654345404632322,-0.06819356682223596,-0.022362046097516432,0.049391801288796784,-0.3765105228523339,-0.05005733533557576,-0.05784659519570565,-0.015925961326043757,-0.04748880371710892,-0.13975248074037253,-0.20589809805734602,2
"Brooks Automation, Inc.",0.044239214204541716,-0.08108112421563139,-0.15386469373955772,0.12390971546959716,-0.054602402770189684,-0.06864442950657268,-0.021172885216699185,0.0498997000131304,-0.1954492654360583,-0.03826417547606295,-0.011549525903825686,-0.01592605628636705,-0.048373358043767516,-0.038426197764873764,-0.1027032594527337,2
Novo Nordisk A/S,-0.0773303791279748,-0.014117820264099922,0.439502561191349,-0.4708747184374865,-0.05376479149599252,-0.06963930399146727,-0.020812579435146184,0.05284877496118618,-0.5463057464738192,-0.057495648059853376,-0.04531577685430839,-0.015922781559951926,-0.04760972347647383,-0.0575553628351999,-0.1747617243404371,2
"Stanley Black & Decker, Inc.",-0.09153170824667327,0.06976062170508883,0.1204926491418559,-0.2929705272786703,-0.05559800659011864,-0.060142181693066385,-0.026598867049104486,0.04960250127346225,-0.12040943319575738,-0.019069236844749333,0.06363538414455791,-0.015926535021251347,-0.04934991653516031,0.04103646664108772,-0.014631802367762872,2
"Schneider National, Inc.",0.05785810719570765,-0.06793529391833349,-0.04217772965937707,-0.03889990647937591,-0.06050831459873555,-0.0710742458200845,-0.024165289471453875,0.04944264975304527,-0.32722162500012564,-0.04412422145334256,-0.027619583013403854,-0.01592626025439874,-0.04934991653516031,-0.11794706168787925,-0.0911383206435961,2
Vanda Pharmaceuticals Inc.,0.023038764925642802,-0.0829630312408654,-0.16952504701050558,0.5283784623742209,-0.04750276948500353,-0.064727974259998,-0.02437991920541689,0.0499593661789748,-0.55555998851954,-0.05821902031889412,-0.05784659519570565,-0.01592645467020856,-0.04638343939508828,0.25136213082331765,-0.20589809805734602,5
Anworth Mortgage Asset Corporation,0.017672277713750045,-0.08389446735450112,-0.17209668434846975,-0.4692953270167154,-0.05450961349729957,-0.045531814870059764,-0.034094370282855176,0.04738400731052423,1.203349537692125,0.5150279212041657,-0.7274323080947961,-0.01592703398437019,-0.04934991653516031,-0.231416720084706,1.0271023011322458,6
Huazhu Group Limited,0.05603607586100898,-0.07501895411056414,-0.16499972004843078,-0.4705644310413954,-0.05824877041295218,-0.06624574150531705,-0.031691135184652316,0.05015213323743683,0.2628368950020262,0.057286723831774175,-0.0337415095313384,-0.015926317005834554,-0.04934991653516031,0.4880734236692196,-0.1916643272153305,1
Edwards Lifesciences Corporation,-0.017593165575769724,-0.02477162349080064,-0.08132952186373082,-0.02521075665182777,-0.05390272149623457,-0.05289730283598865,-0.024686362174718902,0.05071667366416766,-0.3312452084982651,-0.04440187949216628,-0.05784659519570565,-0.015925676445073873,-0.047153645688434415,0.17872451454309,-0.20589809805734602,2
"Tanger Factory Outlet Centers, Inc.",0.015496107411924578,-0.07820712352058756,-0.17374120506537008,-0.2647806674787909,-0.05899610023244545,-0.059433043104765736,-0.034094370282855176,0.05077935366405754,0.8893088456623399,0.20242881023162712,0.5344497954144612,-0.015926458041580983,-0.04934991653516031,0.1836779401048367,0.40704365882694604,6
"Rockwell Automation, Inc.",-0.2299619484706113,-0.03602209550563763,0.03766211035242674,-0.27052032156149125,-0.05526195895316529,-0.06518177160003565,-0.02245662748136301,0.050698380987024935,0.014984151516635513,0.022016846110666143,0.0994103922337379,-0.015925108368820325,-0.04934991653516031,0.1753369331303848,-0.03954090134128995,1
"Penn National Gaming, Inc.",0.07688146001149503,-0.08243263112773279,-0.15832365290187014,-0.33385545476361417,-0.056909595501511215,-0.0746040601780631,-0.03215402319218998,0.05037067054900458,1.1991247750190783,0.8971584505305606,-0.05784659519570565,-0.015926250140281466,-0.04934991653516031,-0.05021668087650619,-0.20589809805734602,1
Amarin Corporation plc,0.0690615715528145,-0.08220642521442126,-0.16357455637271362,-0.06262776618045947,-0.03640065837461178,-0.05971532029999789,-0.015176111162027934,0.04436968895787558,-0.13650376718831514,-0.01967570045586431,-0.05784659519570565,-0.015931263932972294,-0.04614422856677942,-0.231416720084706,-0.20589809805734602,2
The Allstate Corporation,-0.021853507491671482,-0.08448287828047209,0.9116370139269304,-0.3701742122718941,-0.057945324412419674,-0.07541706461634984,-0.024018988358071862,0.0494565161847605,-0.4398819629480305,-0.036101365489436064,0.00031170672467248866,-0.015926374881061175,-0.04934991653516031,-0.10524478614255717,-0.007514916946755107,0
"Ionis Pharmaceuticals, Inc.",0.06063350384961756,-0.08254147391532074,-0.1668585981581018,0.9363151272351572,-0.05100619149115155,-0.07084625975531936,-0.032707456444459916,0.04916234261034248,-0.06790166854503739,-0.01312881617202076,-0.05784659519570565,-0.01592550113370779,-0.04026253374984441,0.007533868464604014,-0.20589809805734602,5
"Blue Apron Holdings, Inc.",-0.026453133158701923,-0.08256050871328333,-0.1732886914326947,-0.1175668874883528,-0.05682432968317976,-0.07218333605676752,-0.03404613306273252,0.04714121115899606,0.3191670639759787,0.036279701157611,-0.05784659519570565,-0.015932722051545948,-0.04934991653516031,-0.231416720084706,-0.20589809805734602,1
"Neos Therapeutics, Inc.",0.01905472779341729,-0.08360582730387232,-0.1699712883569908,-0.21795398622370615,-0.03211479709436342,-0.051061701897346864,0.0021587312944101157,0.04078072951955217,0.3797219956229775,0.4239999252129571,-0.05784659519570565,-0.01596398085477171,-0.04711290098690927,-0.231416720084706,-0.20589809805734602,1
Kearny Financial Corp.,0.030205092236789712,-0.08448287828047209,-0.17374120506537008,-0.4960799214266723,-0.04636672784664631,-0.07541706461634984,-0.034094370282855176,0.05113872375787303,-0.1890115318390352,0.010808229490782207,0.14149863704453788,-0.015926882272611083,-0.04934991653516031,0.2862975456813137,-0.04043051201891594,2
SBA Communications Corporation,0.03742235841867023,-0.0820303986542149,-0.15165821254109876,-0.4448288293656048,-0.059319608778467724,-0.07365839358072497,-0.029383892333083795,0.050886299647986535,2.2160855041738268,-0.27327247817836203,-0.05784659519570565,-0.015927048031755292,-0.04934991653516031,3.416249096271618,-0.20589809805734602,7
Manulife Financial Corporation,-0.10845530478377484,-0.08448287828047209,0.0004175321889517062,0.4043793957899699,-0.056114617136479764,-0.07541706461634984,-0.031804557837373175,0.05027915378442285,-0.5201524537359127,-0.037175463692254135,-0.00016656878454114778,-0.015926413089948657,-0.04934991653516031,-0.15578783338878716,0.12236824198663625,5
Zoetis Inc.,0.026306879383739608,-0.06367149917471496,0.011154883496634882,0.155120977076407,-0.054845661134252925,-0.0702780370452289,-0.02250088213943926,0.05177497384858473,0.6488997316485074,0.15754319621862387,-0.0253238605691784,-0.015923296818037492,-0.04837467238897801,0.03554908360550856,-0.1534110680774139,1
Anheuser-Busch InBev SA/NV,-0.9878397288580899,1.7503991317964558,1.1483476405815325,-0.4044914678737628,-0.05337607967712856,-0.032720470598565636,-0.025568312148261076,0.05152930741952865,0.3972245838398841,0.06632522367453585,0.2358145674614669,-0.015926588401314737,-0.04934991653516031,0.043675768548941216,0.2522514009200275,0
"Archrock, Inc.",0.01305474626185566,-0.0805118931146551,-0.14997914879880336,-0.19112325256171175,-0.058419302049615075,-0.06960765163355022,-0.023428711942116983,0.049978279253475935,0.6499056275230422,0.07457459014379852,0.449699375181805,-0.015926828330652287,-0.04934991653516031,0.13275613409689166,0.3928098879849304,6
"Thor Industries, Inc.",0.030626186901520868,-0.062164124459868526,-0.0853766008995563,-0.19021064257320852,-0.05979860205203556,-0.07212183929846347,-0.03028107605292905,0.04945064175557567,-0.55555998851954,-0.05821902031889412,-0.023219448328638405,-0.0159257213967062,-0.04934991653516031,-0.12416794339858465,-0.06711883234769497,2
"BeiGene, Ltd.",0.16927870583411464,-0.07784564364308863,-0.16655116523208574,0.9381403472121632,-0.03651601801117786,-0.020759626232394097,-0.017760847507215818,0.015680337301729515,-0.3781199562515898,-0.0498819723636871,-0.05784659519570565,-0.01592914558729882,-0.004327021349884651,-0.231416720084706,-0.20589809805734602,5
Weibo Corporation,0.0867058702136502,-0.07767483805603771,-0.12472710640263007,0.2140755823337145,-0.052899594221746934,-0.06853128804838904,-0.02009423596791415,0.052357589278117365,-0.012376216270712816,-0.02121012645989014,-0.05784659519570565,-0.015925128035159466,-0.047438858599110366,-0.02056633644722196,-0.20589809805734602,5
KT Corporation,0.2296284504711583,0.4797932707702278,0.9384499493111296,-0.5011916222555632,-0.06123558187273907,-0.04064283568602696,-0.015950228356932338,0.0492916618368886,-0.13348607956471062,-0.020304084438465358,-0.05784659519570565,-0.0159266923519645,-0.04934991653516031,-0.12041084124274283,-0.20589809805734602,0
TEGNA Inc.,0.016990005566348387,-0.07954405521596332,-0.09323186667979086,-0.18747281260769894,-0.057057556774498135,-0.07181100161471342,-0.02091214348630643,0.05171220735277664,0.5670198074613693,0.10222348537824497,-0.02934137484657295,-0.015925269070905898,-0.04934991653516031,-0.1780034204661621,0.02362145677015377,1
"Chegg, Inc.",0.0914413328693036,-0.08393083288279916,-0.17159699221532065,1.0124268002763246,-0.050893339672771695,-0.07298145759828532,-0.03150936605232785,0.048672170314036686,0.19443597553365544,-0.00774371157693963,-0.05784659519570565,-0.015927172772535005,-0.044670847585822064,-0.231416720084706,-0.20589809805734602,5
